Film name,Date,Daily Gross,Gross To Date
Harry Potter and the Half-Blood Prince,2009-07-25,"$11,192,996","$212,360,848"
Harry Potter and the Half-Blood Prince,2009-07-26,"$8,934,970","$221,295,818"
Harry Potter and the Half-Blood Prince,2009-07-27,"$4,023,172","$225,318,990"
Harry Potter and the Half-Blood Prince,2009-07-28,"$4,019,368","$229,338,358"
Harry Potter and the Half-Blood Prince,2009-07-29,"$4,582,395","$233,920,753"
Harry Potter and the Half-Blood Prince,2009-07-30,"$3,842,107","$237,762,860"
Harry Potter and the Half-Blood Prince,2009-07-31,"$5,375,629","$243,138,489"
Harry Potter and the Half-Blood Prince,2009-08-01,"$6,755,356","$249,893,845"
Harry Potter and the Half-Blood Prince,2009-08-02,"$5,778,400","$255,672,245"
Harry Potter and the Half-Blood Prince,2009-08-03,"$2,518,379","$258,190,624"
Harry Potter and the Half-Blood Prince,2009-08-04,"$2,420,240","$260,610,864"
Harry Potter and the Half-Blood Prince,2009-08-05,"$2,192,352","$262,803,216"
Harry Potter and the Half-Blood Prince,2009-08-06,"$2,117,068","$264,920,284"
Harry Potter and the Half-Blood Prince,2009-08-07,"$2,581,839","$267,502,123"
Harry Potter and the Half-Blood Prince,2009-08-08,"$3,475,562","$270,977,685"
Harry Potter and the Half-Blood Prince,2009-08-09,"$2,870,948","$273,848,633"
Harry Potter and the Half-Blood Prince,2009-08-10,"$1,291,373","$275,140,006"
Harry Potter and the Half-Blood Prince,2009-08-11,"$1,316,315","$276,456,321"
Harry Potter and the Half-Blood Prince,2009-08-12,"$1,153,422","$277,609,743"
Harry Potter and the Half-Blood Prince,2009-08-13,"$1,128,210","$278,737,953"
Harry Potter and the Half-Blood Prince,2009-08-14,"$1,455,046","$280,192,999"
Harry Potter and the Half-Blood Prince,2009-08-15,"$2,045,072","$282,238,071"
Harry Potter and the Half-Blood Prince,2009-08-16,"$1,640,954","$283,879,025"
Harry Potter and the Half-Blood Prince,2009-08-17,"$737,247","$284,616,272"
Harry Potter and the Half-Blood Prince,2009-08-18,"$759,364","$285,375,636"
Harry Potter and the Half-Blood Prince,2009-08-19,"$696,426","$286,072,062"
Harry Potter and the Half-Blood Prince,2009-08-20,"$688,313","$286,760,375"
Harry Potter and the Half-Blood Prince,2009-08-21,"$971,679","$287,732,054"
Harry Potter and the Half-Blood Prince,2009-08-22,"$1,435,899","$289,167,953"
Harry Potter and the Half-Blood Prince,2009-08-23,"$1,070,571","$290,238,524"
Harry Potter and the Half-Blood Prince,2009-08-24,"$406,226","$290,644,750"
Harry Potter and the Half-Blood Prince,2009-08-25,"$406,395","$291,051,145"
Harry Potter and the Half-Blood Prince,2009-08-26,"$388,204","$291,439,349"
Harry Potter and the Half-Blood Prince,2009-08-27,"$352,303","$291,791,652"
Harry Potter and the Half-Blood Prince,2009-08-28,"$639,772","$292,431,424"
Harry Potter and the Half-Blood Prince,2009-08-29,"$1,122,277","$293,553,701"
Harry Potter and the Half-Blood Prince,2009-08-30,"$704,374","$294,258,075"
Harry Potter and the Half-Blood Prince,2009-08-31,"$228,130","$294,486,205"
Harry Potter and the Half-Blood Prince,2009-09-01,"$221,140","$294,707,345"
Harry Potter and the Half-Blood Prince,2009-09-02,"$197,003","$294,904,348"
Harry Potter and the Half-Blood Prince,2009-09-03,"$207,770","$295,112,118"
Harry Potter and the Half-Blood Prince,2009-09-04,"$402,844","$295,514,962"
Harry Potter and the Half-Blood Prince,2009-09-05,"$682,469","$296,197,431"
Harry Potter and the Half-Blood Prince,2009-09-06,"$742,827","$296,940,258"
Harry Potter and the Half-Blood Prince,2009-09-07,"$674,108","$297,614,366"
Harry Potter and the Half-Blood Prince,2009-09-08,"$128,230","$297,742,596"
Harry Potter and the Half-Blood Prince,2009-09-09,"$97,144","$297,839,740"
Harry Potter and the Half-Blood Prince,2009-09-10,"$96,478","$297,936,218"
Harry Potter and the Half-Blood Prince,2009-09-11,"$219,124","$298,155,342"
Harry Potter and the Half-Blood Prince,2009-09-12,"$433,453","$298,588,795"
Harry Potter and the Half-Blood Prince,2009-09-13,"$255,905","$298,844,700"
Harry Potter and the Half-Blood Prince,2009-09-14,"$71,452","$298,916,152"
Harry Potter and the Half-Blood Prince,2009-09-15,"$73,222","$298,989,374"
Harry Potter and the Half-Blood Prince,2009-09-16,"$77,408","$299,066,782"
Harry Potter and the Half-Blood Prince,2009-09-17,"$82,526","$299,149,308"
Harry Potter and the Half-Blood Prince,2009-09-18,"$102,477","$299,251,785"
Harry Potter and the Half-Blood Prince,2009-09-19,"$204,954","$299,456,739"
Harry Potter and the Half-Blood Prince,2009-09-20,"$119,556","$299,576,295"
Harry Potter and the Half-Blood Prince,2009-09-21,"$33,476","$299,609,771"
Harry Potter and the Half-Blood Prince,2009-09-22,"$31,802","$299,641,573"
Harry Potter and the Half-Blood Prince,2009-09-23,"$27,350","$299,668,923"
Harry Potter and the Half-Blood Prince,2009-09-24,"$27,076","$299,695,999"
Harry Potter and the Half-Blood Prince,2009-09-25,"$69,662","$299,765,661"
Harry Potter and the Half-Blood Prince,2009-09-26,"$121,458","$299,887,119"
Harry Potter and the Half-Blood Prince,2009-09-27,"$80,710","$299,967,829"
Harry Potter and the Half-Blood Prince,2009-09-28,"$23,437","$299,991,266"
Harry Potter and the Half-Blood Prince,2009-09-29,"$20,458","$300,011,724"
Harry Potter and the Half-Blood Prince,2009-09-30,"$21,276","$300,033,000"
Harry Potter and the Half-Blood Prince,2009-10-01,"$23,680","$300,056,680"
Harry Potter and the Half-Blood Prince,2009-10-02,"$44,593","$300,101,273"
Harry Potter and the Half-Blood Prince,2009-10-03,"$80,313","$300,181,586"
Harry Potter and the Half-Blood Prince,2009-10-04,"$50,472","$300,232,058"
Harry Potter and the Half-Blood Prince,2009-10-05,"$15,387","$300,247,445"
Harry Potter and the Half-Blood Prince,2009-10-06,"$13,848","$300,261,293"
Harry Potter and the Half-Blood Prince,2009-10-07,"$13,526","$300,274,819"
Harry Potter and the Half-Blood Prince,2009-10-08,"$15,961","$300,290,780"
Harry Potter and the Half-Blood Prince,2009-10-09,"$107,182","$300,397,962"
Harry Potter and the Half-Blood Prince,2009-10-10,"$176,520","$300,574,482"
Harry Potter and the Half-Blood Prince,2009-10-11,"$124,735","$300,699,217"
Harry Potter and the Half-Blood Prince,2009-10-12,"$61,869","$300,761,086"
Harry Potter and the Half-Blood Prince,2009-10-13,"$39,335","$300,800,421"
Harry Potter and the Half-Blood Prince,2009-10-14,"$38,785","$300,839,206"
Harry Potter and the Half-Blood Prince,2009-10-15,"$40,835","$300,880,041"
Harry Potter and the Half-Blood Prince,2009-10-16,"$79,275","$300,959,316"
Harry Potter and the Half-Blood Prince,2009-10-17,"$122,906","$301,082,222"
Harry Potter and the Half-Blood Prince,2009-10-18,"$71,160","$301,153,382"
Harry Potter and the Half-Blood Prince,2009-10-19,"$21,348","$301,174,730"
Harry Potter and the Half-Blood Prince,2009-10-20,"$21,588","$301,196,318"
Harry Potter and the Half-Blood Prince,2009-10-21,"$19,897","$301,216,215"
Harry Potter and the Half-Blood Prince,2009-10-22,"$22,085","$301,238,300"
Harry Potter and the Half-Blood Prince,2009-10-23,"$52,884","$301,291,184"
Harry Potter and the Half-Blood Prince,2009-10-24,"$79,083","$301,370,267"
Harry Potter and the Half-Blood Prince,2009-10-25,"$49,835","$301,420,102"
Harry Potter and the Half-Blood Prince,2009-10-26,"$12,958","$301,433,060"
Harry Potter and the Half-Blood Prince,2009-10-27,"$14,001","$301,447,061"
Harry Potter and the Half-Blood Prince,2009-10-28,"$12,961","$301,460,022"
Harry Potter and the Half-Blood Prince,2009-10-29,"$14,982","$301,475,004"
Harry Potter and the Half-Blood Prince,2009-10-30,"$31,471","$301,506,475"
Harry Potter and the Half-Blood Prince,2009-10-31,"$34,101","$301,540,576"
Harry Potter and the Half-Blood Prince,2009-11-01,"$36,893","$301,577,469"
Harry Potter and the Half-Blood Prince,2009-11-02,"$10,699","$301,588,168"
Harry Potter and the Half-Blood Prince,2009-11-03,"$11,555","$301,599,723"
Harry Potter and the Half-Blood Prince,2009-11-04,"$10,398","$301,610,121"
Harry Potter and the Half-Blood Prince,2009-11-05,"$12,597","$301,622,718"
Harry Potter and the Half-Blood Prince,2009-11-06,"$23,974","$301,646,692"
Harry Potter and the Half-Blood Prince,2009-11-07,"$37,933","$301,684,625"
Harry Potter and the Half-Blood Prince,2009-11-08,"$22,819","$301,707,444"
Harry Potter and the Half-Blood Prince,2009-11-09,"$7,259","$301,714,703"
Harry Potter and the Half-Blood Prince,2009-11-10,"$9,162","$301,723,865"
Harry Potter and the Half-Blood Prince,2009-11-11,"$15,691","$301,739,556"
Harry Potter and the Half-Blood Prince,2009-11-12,"$7,592","$301,747,148"
Harry Potter and the Half-Blood Prince,2009-11-13,"$15,693","$301,762,841"
Harry Potter and the Half-Blood Prince,2009-11-14,"$28,928","$301,791,769"
Harry Potter and the Half-Blood Prince,2009-11-15,"$17,289","$301,809,058"
Harry Potter and the Half-Blood Prince,2009-11-16,"$5,433","$301,814,491"
Harry Potter and the Half-Blood Prince,2009-11-17,"$5,025","$301,819,516"
Harry Potter and the Half-Blood Prince,2009-11-18,"$6,669","$301,826,185"
Harry Potter and the Half-Blood Prince,2009-11-19,"$4,535","$301,830,720"
Harry Potter and the Half-Blood Prince,2009-11-20,"$10,310","$301,841,030"
Harry Potter and the Half-Blood Prince,2009-11-21,"$15,873","$301,856,903"
Harry Potter and the Half-Blood Prince,2009-11-22,"$8,951","$301,865,854"
Harry Potter and the Half-Blood Prince,2009-11-23,"$3,690","$301,869,544"
Harry Potter and the Half-Blood Prince,2009-11-24,"$4,454","$301,873,998"
Harry Potter and the Half-Blood Prince,2009-11-25,"$6,486","$301,880,484"
Harry Potter and the Half-Blood Prince,2009-11-26,"$5,101","$301,885,585"
Harry Potter and the Half-Blood Prince,2009-11-27,"$12,941","$301,898,526"
Harry Potter and the Half-Blood Prince,2009-11-28,"$14,025","$301,912,551"
Harry Potter and the Half-Blood Prince,2009-11-29,"$7,858","$301,920,409"
Harry Potter and the Half-Blood Prince,2009-11-30,"$2,505","$301,922,914"
Harry Potter and the Half-Blood Prince,2009-12-01,"$2,630","$301,925,544"
Harry Potter and the Half-Blood Prince,2009-12-02,"$1,495","$301,927,039"
Harry Potter and the Half-Blood Prince,2009-12-03,"$2,963","$301,930,002"
Harry Potter and the Half-Blood Prince,2009-12-04,"$4,881","$301,934,883"
Harry Potter and the Half-Blood Prince,2009-12-05,"$7,897","$301,942,780"
Harry Potter and the Half-Blood Prince,2009-12-06,"$5,269","$301,948,049"
Harry Potter and the Half-Blood Prince,2009-12-07,"$1,074","$301,949,123"
Harry Potter and the Half-Blood Prince,2009-12-08,$816,"$301,949,939"
Harry Potter and the Half-Blood Prince,2009-12-09,$936,"$301,950,875"
Harry Potter and the Half-Blood Prince,2009-12-10,$955,"$301,951,830"
Harry Potter and the Half-Blood Prince,2009-12-11,"$1,476","$301,953,306"
Harry Potter and the Half-Blood Prince,2009-12-12,"$2,341","$301,955,647"
Harry Potter and the Half-Blood Prince,2009-12-13,"$1,333","$301,956,980"
Harry Potter and the Half-Blood Prince,2009-12-14,$454,"$301,957,434"
Harry Potter and the Half-Blood Prince,2009-12-15,$703,"$301,958,137"
Harry Potter and the Half-Blood Prince,2009-12-16,$493,"$301,958,630"
Harry Potter and the Half-Blood Prince,2009-12-17,$567,"$301,959,197"
Harry Potter and the Deathly Hallows Part 1,2010-11-19,"$61,684,550","$61,684,550"
Harry Potter and the Deathly Hallows Part 1,2010-11-20,"$38,226,254","$99,910,804"
Harry Potter and the Deathly Hallows Part 1,2010-11-21,"$25,106,568","$125,017,372"
Harry Potter and the Deathly Hallows Part 1,2010-11-22,"$8,785,460","$133,802,832"
Harry Potter and the Deathly Hallows Part 1,2010-11-23,"$10,264,353","$144,067,185"
Harry Potter and the Deathly Hallows Part 1,2010-11-24,"$14,425,863","$158,493,048"
Harry Potter and the Deathly Hallows Part 1,2010-11-25,"$11,475,980","$169,969,028"
Harry Potter and the Deathly Hallows Part 1,2010-11-26,"$20,832,651","$190,801,679"
Harry Potter and the Deathly Hallows Part 1,2010-11-27,"$18,728,940","$209,530,619"
Harry Potter and the Deathly Hallows Part 1,2010-11-28,"$9,525,510","$219,056,129"
Harry Potter and the Deathly Hallows Part 1,2010-11-29,"$2,339,162","$221,395,291"
Harry Potter and the Deathly Hallows Part 1,2010-11-30,"$2,278,481","$223,673,772"
Harry Potter and the Deathly Hallows Part 1,2010-12-01,"$1,935,386","$225,609,158"
Harry Potter and the Deathly Hallows Part 1,2010-12-02,"$1,891,483","$227,500,641"
Harry Potter and the Deathly Hallows Part 1,2010-12-03,"$4,801,767","$232,302,408"
Harry Potter and the Deathly Hallows Part 1,2010-12-04,"$7,446,074","$239,748,482"
Harry Potter and the Deathly Hallows Part 1,2010-12-05,"$4,770,634","$244,519,116"
Harry Potter and the Deathly Hallows Part 1,2010-12-06,"$1,138,366","$245,657,482"
Harry Potter and the Deathly Hallows Part 1,2010-12-07,"$1,279,219","$246,936,701"
Harry Potter and the Deathly Hallows Part 1,2010-12-08,"$1,129,638","$248,066,339"
Harry Potter and the Deathly Hallows Part 1,2010-12-09,"$1,122,066","$249,188,405"
Harry Potter and the Deathly Hallows Part 1,2010-12-10,"$2,397,340","$251,585,745"
Harry Potter and the Deathly Hallows Part 1,2010-12-11,"$3,751,487","$255,337,232"
Harry Potter and the Deathly Hallows Part 1,2010-12-12,"$2,335,489","$257,672,721"
Harry Potter and the Deathly Hallows Part 1,2010-12-13,"$721,128","$258,393,849"
Harry Potter and the Deathly Hallows Part 1,2010-12-14,"$803,098","$259,196,947"
Harry Potter and the Deathly Hallows Part 1,2010-12-15,"$727,307","$259,924,254"
Harry Potter and the Deathly Hallows Part 1,2010-12-16,"$777,003","$260,701,257"
Harry Potter and the Deathly Hallows Part 1,2010-12-17,"$1,320,555","$262,021,812"
Harry Potter and the Deathly Hallows Part 1,2010-12-18,"$2,080,471","$264,102,283"
Harry Potter and the Deathly Hallows Part 1,2010-12-19,"$1,621,335","$265,723,618"
Harry Potter and the Deathly Hallows Part 1,2010-12-20,"$963,017","$266,686,635"
Harry Potter and the Deathly Hallows Part 1,2010-12-21,"$1,122,149","$267,808,784"
Harry Potter and the Deathly Hallows Part 1,2010-12-22,"$903,132","$268,711,916"
Harry Potter and the Deathly Hallows Part 1,2010-12-23,"$1,106,371","$269,818,287"
Harry Potter and the Deathly Hallows Part 1,2010-12-24,"$709,399","$270,527,686"
Harry Potter and the Deathly Hallows Part 1,2010-12-25,"$1,070,674","$271,598,360"
Harry Potter and the Deathly Hallows Part 1,2010-12-26,"$1,396,275","$272,994,635"
Harry Potter and the Deathly Hallows Part 1,2010-12-27,"$1,437,671","$274,432,306"
Harry Potter and the Deathly Hallows Part 1,2010-12-28,"$1,394,297","$275,826,603"
Harry Potter and the Deathly Hallows Part 1,2010-12-29,"$1,487,698","$277,314,301"
Harry Potter and the Deathly Hallows Part 1,2010-12-30,"$1,567,215","$278,881,516"
Harry Potter and the Deathly Hallows Part 1,2010-12-31,"$1,348,611","$280,230,127"
Harry Potter and the Deathly Hallows Part 1,2011-01-01,"$1,871,362","$282,101,489"
Harry Potter and the Deathly Hallows Part 1,2011-01-02,"$1,431,726","$283,533,215"
Harry Potter and the Deathly Hallows Part 1,2011-01-03,"$625,496","$284,158,711"
Harry Potter and the Deathly Hallows Part 1,2011-01-04,"$448,002","$284,606,713"
Harry Potter and the Deathly Hallows Part 1,2011-01-05,"$361,183","$284,967,896"
Harry Potter and the Deathly Hallows Part 1,2011-01-06,"$340,476","$285,308,372"
Harry Potter and the Deathly Hallows Part 1,2011-01-07,"$643,008","$285,951,380"
Harry Potter and the Deathly Hallows Part 1,2011-01-08,"$1,069,215","$287,020,595"
Harry Potter and the Deathly Hallows Part 1,2011-01-09,"$641,175","$287,661,770"
Harry Potter and the Deathly Hallows Part 1,2011-01-10,"$171,343","$287,833,113"
Harry Potter and the Deathly Hallows Part 1,2011-01-11,"$188,434","$288,021,547"
Harry Potter and the Deathly Hallows Part 1,2011-01-12,"$184,321","$288,205,868"
Harry Potter and the Deathly Hallows Part 1,2011-01-13,"$198,400","$288,404,268"
Harry Potter and the Deathly Hallows Part 1,2011-01-14,"$346,442","$288,750,710"
Harry Potter and the Deathly Hallows Part 1,2011-01-15,"$580,245","$289,330,955"
Harry Potter and the Deathly Hallows Part 1,2011-01-16,"$472,517","$289,803,472"
Harry Potter and the Deathly Hallows Part 1,2011-01-17,"$349,873","$290,153,345"
Harry Potter and the Deathly Hallows Part 1,2011-01-18,"$104,116","$290,257,461"
Harry Potter and the Deathly Hallows Part 1,2011-01-19,"$91,623","$290,349,084"
Harry Potter and the Deathly Hallows Part 1,2011-01-20,"$93,413","$290,442,497"
